title,label
Iată pe scurt de ce „Pandemia” de coronavirus este o înscenare,fake
"Profesorul japonez de fiziologie  medicinală, dr. imunolog Tasuku Honjo, a provocat astăzi senzație în mass-media, spunând că virusul corona nu este natural",fake
Avertismentul unui imunolog american – Vaccinurile PFIZER și MODERNA ar putea cauza BOLI CRONICE PE TERMEN LUNG,fake
Farsa și agenda diabolică a unui «blocaj universal»,fake
PLANDEMIE este cuvântul potrivit pentru criza mondială prin care ni se suprimă drepturile și libertățile,fake
"Coronavirusul european, o perdea de ceaţă pentru ce se pregăteşte prin aşa-zisul exerciţiu de apărare „Europe Defender 20”?",fake
Presa Internațională Confirmă : Dovezi că virusul corona este făcut în laborator,fake
"Un studiu arată legătura mortală între purtarea măștii, hipoxie și cheagurile de sânge",fake
Alertă: copiii pot fi vaccinați obligatoriu la școală!,fake
Bill Gates vrea să elibereze țânțari modificați genetic pentru a vă injecta “vaccinuri”,fake
"China a fost rampa de lansare a virusului globalist, care are misiunea de a distruge suveranitatea națională, credința, familia, libertățile și de a instaura Noua Ordine Mondială",fake
Șocant: Medic dintr-o unitate Covid-19 din Franța explică cum statul orchestrează un genocid,fake
Date oficiale: milioane de teste COVID-19 vândute în 2017 și 2018. Plandemia va dura 5 ani ,fake
DEZVĂLUIRI CU DOCUMENTE – Pașapoartele de vaccinare covid erau pregătite din 2018,fake
Fiecare persoană are vaccinul Covid-19 acasă,fake
„Nu este nevoie de vaccin. Pandemia s-a încheiat”. Fostul șef științific al Pfizer acuză că „al doilea val” a fost falsificat cu ajutorul testelor Covid,fake
Marea resetare a globaliștilor se transformă în marea trezire a oamenilor,fake
5 întrebări de adresat prietenilor dvs. care intenționează să obțină vaccinul Covid,fake
Războiul psihologic COVID: „Tehnici de modificare comportamentală” pentru supunerea populației,fake
Renumitul virusolog Sucharit Bhakdi avertizează împotriva vaccinului coronavirus cu modificări genetice,fake
Cercetător german: Virusul a fost creat în Laborator,real
Referendum național pe tema vaccinării obligatorii împotriva noului coronavirus,fake
"Uluitor, Iohannis ar fi fost avertizat despre pandemie!",fake
"FunVax, program biologic dezvoltat de SUA pentru neutralizarea unei gene umane",fake
"Prof. Vasile Astărăstoae: Vaccinul anti-COVID a fost creat printr-o inginerie genetică, pe bază de ARN mesager care e o noutate în domeniul vaccinurilor. Aceste firme nu au niciun fel de experiență în vaccinuri. Optimismul ăsta deșănțat va avea efecte",fake
Americanii vorbeau de pandemia de coronavirus înainte să înceapă. Bomba biologică și legătura cu Bill Gates,fake
Consilier al ministrului rus al Apărării: Covid este un proiect al globaliștilor,fake
Facebook va marca utilizatorii vaccinați și le va prioritiza postările,fake
"Prof. Christian Perronne : “Moderna, Pfizer, nu sunt vaccinuri, este terapie genică” „Trebuie REFUZAT CATEGORIC tipul acesta de vaccin”",fake
"Cu îngrijorare, despre vaccinare: vaccinul covid = legume modificate genetic",fake
HAOS în Europa! A început URMĂRIREA telefoanelor! ALERTĂ,fake
Exploziv! Teoria Conspirației. Elitele pregătesc „Marea Resetare” cu ajutorul pandemiei!,fake
Expertii au o ipoteza ULUITOARE. Revine teoria laboratorului/ Cand ar fi apărut pentru prima dată coronavirusul,fake
"Inca de la inceputul isteriei Covid-19, globalistii i-au atacat si cenzurat pe toti cei care spuneau adevarul despre Covid-19 (medici, avocati, oameni de stiinta, jurnalisti, fosti ofiteri de informatii etc.). Astazi, avem informatiile adevarate!",fake
Pfizer compania care produce vaccinul anti Covid-19 nu poate fi dată în judecată!,fake
Libertatea a murit! Vaccinare obligatorie în Danemarca! Urmează restul Europei!,fake
Covid-19 : Pandemia a fost planificată să introduca noua ordine mondială!,fake
"Vaccinul anti-Covid, nu e de fapt un vaccin – explicația",fake
"Blocajele au fost inspirate de Partidul Comunist Chinez. O recunoaște „creierul” din spatele lockdown-ului din Anglia, Neil Ferguson",fake
De ce vor muri vaccinați anti-covid pe capete?,fake
Înșelătoria Coronavirusului și legătura cu tehnologia 5G,fake
Jurnal COVID-19: Otrăvirea României și a românilor - prostia și corupția ucid,fake
Vitamina d este răspunsul științific și clinic eficace la Covid-19?,fake
Dr. Mike Yeadon: Pandemia s-a sfârşit – “Cel de-al doilea val” este fabricat prin testele fals-pozitive de COVID,fake
Studiu: Minoritățile sexuale se confruntă cu complicații de sănătate legate de COVID mai ridicate decât persoanele heterosexuale ,fake
"Guvernul britanic va colecta amprentele si ADNul celor infectați cu Covid, pe motiv de terorism",fake
"Turn 5G deghizat instalat pe furiș, în vreme ce noi suntem blocați în case – adevăratul scop al acestei tehnologii",fake
"Măștile Covid-19 provoacă inhalarea fibrelor plastice, dăunătoare plămânilor",fake
Donald Trump pune armata pe americani: Anunță vaccinare cu forța împotriva COVID-19,fake
A ne vaccina sau a nu ne vaccina? Aceasta este întrebarea,fake
De ce bărbații nu mai sunt bărbați și cine sunt primii care vor încasa vaccinurile modificate genetic covid?,fake
Cum ne păcăleste Beniamin Netanyah că se vaccinează,fake
https://josbotnita.ro/bill-gates-reducerea-populatiei-prin-vaccinare/,fake
Agenda globalistă: crearea unui super-stat european,fake
"Testul criminal, covido-escrocheria și vaccinarea mascată - s-au descoperit nanoparticule în testele PCR",fake
Ce se întâmplă în America? Spitalele pentru Covid sunt goale?,fake
Fauci cere Americii să folosească copiii ca cobai umani pentru experimente cu vaccin covid,fake
Gheorghe Funar: “Președintele și Guvernul să prezinte soluțiile în cazul în care milioane de oameni vor necesita tratamente ca urmare a vaccinurilor împotriva COVID-19”,fake
O informare explozivă despre coronavirusul 2019-nCoV (II),fake
Gena care salvează oamenii de cazurile grave de COVID-19. De unde am moştenit-o,real
"Covid-19 are legătură cu Marea Resetare pe care au anunțat-o globaliștii de la Forumul Economic de la Davos. L-au invitat pe Donald Trump la Forumul Economic de la Davos, iar Donald Trump a refuzat să accepte Marea Resetare: “Ne-am angajat să păstram măreția creației lui Dumnezeu și frumusețea naturală a lumii noastre. Nu vom lăsa niciodată socialiștii radicali să distrugă economia și să ne ruineze țara”",fake
"Pașaportul Covid sau pașaportul european verde digital duce la supravegherea în masă a populației, acuză europarlamentarul Terheș",fake
"Sub pretextul epidemiei, Putin a lansat un uriaș experiment de urmărire a populației",fake
Avansarea prin frică,fake
Autoritățile din domeniul sănătății din Marea Britanie: niciun caz de gripă nu a fost detectat în acest an,fake
Sinistra Agendă din spatele panicii COVID 19,fake
Cei care merg iute au șanse de 4 ori mai mici să ia Covid,fake
Dictatura COVID și Poligonul de încercare România,fake
"Simbolismul insidios al Măștii: Ca uniforma din China lui Mao, Masca este un semn al Dictaturii ce ni se pregătește",fake
Covid-19 Noua Armă Biologică de distrugere în masă (partea a II-a),fake
Femeie arestată în Anglia pentru că a filmat un spital gol,fake
"ActiveNews a descoperit SUTE DE DECESE în urma VACCINURILOR anti-Covid, în documentele oficiale ale UE și SUA. Peste 173 de morți în Europa și peste 317 în America. 16.479 de cazuri cu reacții adverse la Vaccinul Pfizer în UE. Majoritatea femei. DOVEZI",fake
Asasinii politici și asasinii biologici acționează în România cu complicitatea Parlamentului,fake
Coronavirusul din China și Bill Gates,fake
Cinci scenarii pentru finalul șarlataniei,fake
Ben Fulford (14.09.2020) : Genocid 5G la nivel mondial începând din octombrie,fake
Breaking! Documentele care conțin lista efectelor adverse cauzate de vaccinurile anti-COVID-19,fake
"Covid-19: pregătiri pentru DICTATURA electronică. Premierul Israelului propune CIPAREA elevilor, China le-a pus deja brățări electronice…",fake
PREVIZIUNE TERIBILĂ: Dr. Vernon Coleman prezice că oamenii vaccinați vor începe să moară în toamnă și anunță un genocid general pentru majoritatea populației,fake
A apărut vaccinul anti-COVID sub formă de iaurt: „Este pur și simplu lapte fermentat cu bacterii ce conțin genele coronavirusului”,real
Operațiunea Coronavirus merge mână în mână cu Agenda nanotehnologică,fake
COVID Big Brother: În Israel a început supravegherea în masă a telefoanelor – fără mandat – pentru a combate coronavirusul,fake
Valul 2 Covid – încă un atac asupra umanității de la Oculta Mondială,fake
Exterminarea omenirii intră într-o nouă fază? În SUA se propune purtarea a două măști deodată de către aceeași persoană,fake
Vârsta ca infracțiune,fake
Pericolul real al pandemiei este „Agenda ID2020”,fake
Franța: Scandalul clorochinei – un medicament antimalarie considerat salvator în infecția cu virusul Covid-19,fake
Virusul Sars-Cov-2 conceput și optimizat special pentru oameni. Pandemia de Covid19 între bioterorism și crime împotriva umanității,fake
România furnizează cobai umani - pacienții primesc medicamente experimentale,fake
Visul lui Bill Gates: Vaccinarea obligatorie la nivel mondial!,fake
Global Research: ZECE motive pentru care SARS-CoV-2 este „un virus teoretic” și „imaginar”. „N-au reușit niciodată să izoleze virusul”,fake
Covid-19 este cea mai mare operațiune teroristă împotriva omenirii,fake
"Avertisment extraordinar de grav: Dacă faceți vaccinul Covid copiilor, comiteți o crima!, alertează savantul virusolog Sucharit Bhakdi într-o filmare virală",fake
 Infectarea cu SARS-CoV-2. 12 semne ale unui COVID-19 de durată ,fake
"Deși este o tribună vaccinistă, The New York Times recunoaște că imunitatea naturală este de preferat, pentru că durează ani de zile sau chiar o viață întreagă",fake
"Dr. Fauci vorbea constant cu Bill Gates și Mark Zuckerberg, știa că măștile nu funcționează și era conștient de probabilitatea unei scurgeri din laboratorul din Wuhan, reiese din e-mail-uri lui, prezentate de presa americană conservatoare",fake
Mike Pompeo trage un semnal de alarmă: „Laboratorul din Wuhan e încă în funcțiune“ ,fake
"Dr. Emilian Imbri, despre imunitatea la COVID-19: Scade după o perioadă pe care specialiştii nu o cunosc ",fake
"Vlad A. Popescu, Viața face toți banii",fake
"Olteo și Doru, Un proces pierdut. Roman social",fake
"Clitus Constantinescu, Lacul blestemat",fake
"Ion Călugăru, Trustul. Roman",fake
"N. Papatanasiu, Catarge",fake
"F. Aderca, A fost odată un imperiu...",fake
"Clitus Constantinescu, Lacul blestemat",fake
"Eugeniu Sperantia, Casa cu nalbă (1915-1916)",fake
"G. Caïr, Nevroză",fake
"N. Arcaș, Ocnașul. O eroare judiciară",fake
"Cezar Petrescu, Apostol. Roman",fake
"Sylvius Rolando, Ne leagă pământul...Roman",fake
"Panait Istrati, Codin",fake
"N. Davidescu, Conservator și C-ia",fake
"N. Rădulescu-Niger, Orfanii neamului. Roman naționalist",fake
"Sylvius Rolando, Ne leagă pământul...Roman",fake
"N. Rădulescu-Niger, Măria sa „Ogorul”. Roman social",fake
"A. Xenopol, Uragan. Roman istoric. 1913-1918",fake
"Puiu Gârcineanu, Lângă schitul lui Tărâță. Roman",fake
"N. Papatanasiu, Catarge",fake
"Camil Petrescu, Ultima noapte de dragoste, întâia noapte de război",fake
"N. Pora, Măscărici. Roman",fake
"C. Manolache, Târgul Mausului",fake
"Apostol Fulga, Altceva. Roman",fake
"Ionel Neamțiu, Farmecul gotic. Roman",fake
"Ruxanda Levente, Cenușă",fake
"Nona G. Bălțățeanu, Dureri ce nu se spun",fake
"Teodor Râșcanu, Ileana Lupului. Roman",fake
"L. Leoneanu, Femeia de gheață",fake
"George Acsinteanu, Convoiul flămânzilor. Roman",fake
"Romulus Dianu, Nopți la Ada-Kaleh. Roman",fake
"N. Rădulescu-Niger, Drama unei tinereți. Roman social",fake
"Cezar Petrescu, Ochii strigoiului. Roman. Vol. III",fake
"Cezar Petrescu, Ochii strigoiului. Roman. Vol. III",fake
"Damian Stănoiu, Camere mobilate",fake
"N. Rădulescu-Niger, Drama unei tinereți. Roman social",fake
"Ionel Teodoreanu, Bal mascat",fake
"N. Rădulescu-Niger, Drama unei tinereți. Roman social",fake
"Liviu Rebreanu, Adam și Eva. Roman",fake
"""Partida rusă"" din energie",real
"Andreea Esca are COVID. COVID-ul există, în sfârșit!",real
Samsung Electronics anunţă investiţii de 206 miliarde de dolari în următorii trei ani,real
"Peste 750 de milioane de cipuri AI încorporate în mobile vor fi vândute în 2020  venit estimat de 2,6 miliarde de dolari (studiu)",real
Coronavirus: Parlamentarii iranieni cer interzicerea vaccinurilor anti-COVID-19 occidentale,real
"Kanye West își anunță candidatura la președinția SUA, cu sloganul DA. Ce spune despre Donald Trump și cine l-a convins să candideze",real
"Încă un site blocat pentru informații false despre evoluția COVID-19: Un blog care ar fi promovat conspirații despre noul coronavirus, vaccinuri și tehnologia 5G",real
"Japonia, investiţie de miliarde de dolari pentru o fabrică unde să fie produse cele mai noi cipuri (Yomiuri)",real
"Huawei a raportat venituri de peste 100 de miliarde de dolari, în primele nouă luni din 2020",real
"Cîţu: Guvernul va aproba acte normative care nu suportă amânare  achiziţia a 4,2 milioane de vaccinuri Pfizer",real
"Corporate News: Profitul companiei Samsung decolează, propulsat de vânzările de smartphone-uri și de problemele Huawei",real
Retrospectiva evenimentelor interne 12-16 aprilie 2021,real
"Consiliul Fiscal apreciază un nivel probabil al deficitului bugetar pentru anul 2020 de 9,8% din PIB",real
"Biserica Ortodoxă din Moldova, subordonată Rusiei, îndeamnă „să se țină post aspru” și „să ne rugăm unii pentru alții”, în contextul pandemiei COVID-19. Inițial, șefii Bisericii au lansat teorii ale conspirației cu Bill Gates, antene 5G și vaccin cu microcip",real
Apple vrea să majoreze cu 20% producţia noului model de iPhone,real
Recomandările Ministerului Sănătății pentru persoanele care iau tratament anticoagulant și care doresc să se vaccineze împotriva COVID,real
Coronavirus: Institutul de cercetare economică Ifo din Germania vede în varianta delta o ameninţare pentru economie,real
40% dintre bulgari cred că noul coronavirus este o armă biologică creată pentru a reduce populația de pe Glob (sondaj),real
"Ambasadorul SUA: Corporațiile corupte din China comunistă, precum Huawei și ZTE, nu își au locul în România democratică",real
7 lucruri pe care trebuie să le știe românii care călătoresc în Marea Britanie după Brexit,real
Analiză Reuters: Bill Gates nu vrea să microcipeze oamenii. Acuzațiile sunt false,real
Momente penibile cu influenceri din perioada COVID-19 care arată că internetul poate fi uneori toxic,real
Pot fi băgate cipuri în corpul uman prin intermediul vaccinurilor? De unde a pornit această conspirație anti-Bill Gates,real
"Samsung a redevenit cel mai mare producător mondial de smartphone, dar vânzările Xiaomi au explodat",real
Sondaj: Ştirile false şi slaba informare a publicului - pricipalele cauze ale scepticismului privind vaccinarea,real
"Primul român cu abonament 5G spune că îl costă 300 de lei, că e tot 60 de lei G-ul",fake
Protest al adepților teoriei Pământului plat după ce au apărut imagini din satelit în care se vede că Pământul s-a curbat din cauza 5G-ului!,fake
Alt geniu: preşedintele Consiliului Județean Iaşi şi-a dat găuri în mască. Să-i spună cineva că pe acolo poate intra 5G-ul!,fake
Academia Română va anunța mâine care este pluralul de la „pască”,fake
"Avocata Şoşoacă despre partajul lui Bill şi Melinda Gates: ""Împart 5G-ul şi rămâne fiecare cu câte 2,5G!""",fake
"Cum, fată, să lucrezi în IT şi să fii împotriva 5G???",fake
"După ce i s-au îmbolnăvit atâtea vedete de Covid, Antena 1 îşi schimbă numele în Antena 5G!",fake
În sfârşit ceva util! Un român a primit Ro-Alert că are şliţul desfăcut,fake
Un român angajat la Oculta Mondială şi-a făcut antenă 5G din piese furate de la muncă,fake
Să-ți tripleze izolarea oamenilor în casă veniturile din videochat şi tu să protestezi împotriva ei - asta înseamnă să fii PSD-istă!,fake
"S-a lansat Ţuicafe Dolcepruno, aparatul în care bagi două prune şi iese cinzeaca",fake
"Firea: ""Sunt filată şi urmărită!"" Or fi niste cablişti care vor să conecteze sârma la 5G!",fake
Ce înseamnă tehnologia 5G? Vei putea vedea 2 ore de porno în 45 de minute!,fake
Leșinul lui Ciolacu se complică. În public a fost văzut Bill Gates cu o antenă 5G,fake
Conspiraționist explodat după ce a aflat că coronavirusul poate fi vindecat prin iradiere cu 5G,fake
"După rețeaua 5G, Vodafone anunță o nouă revoluție în tehnologie: un site funcțional",fake
Neti Sandu are COVID. L-a luat de la cineva în Gemeni cu ascendent în Taur,fake
S-a aflat de ce este Firea nervoasă: sârma a început să intre în rezonanță cu 5G-ul!,fake
Chinezii investesc în România. În Botoșani se deschide prima fabrică HuaUăi,fake
"Tot văd la tv ""Preafericitul Daniel"" şi nu înțeleg cum e Daniel preafericit, că stă doar încruntat - zici că are 3 rate neplătite la Maybach!",fake
"Tehnologia 5G va fi numită în România Sistemul Arsenie Boca, să și-o dorească toți",fake
"Adepții teoriei Pământului Plat avertizează: ""Când se vor topi ghețarii din cauza 5G, o să curgă apă pe la margini şi o să-i inundăm pe vecinii de dedesubt, marțienii!""",fake
"Soros, furios că nu mai e băgat în seamă: “Să vă dea Bill Gates 50 de lei pe câine!”",fake
"Azi toți bugetarii sunt la birou, că vin Samsungurile noi",fake
"În sfârșit, un preot care se gândește mai mult la enoriași decât la bani: „E halucinant că mulți nu cred în Covid. Văd mulți specialiști și în fizică cuantică, în Bill Gates și 5G!”",fake
Să îi explice cineva PSD-istei videochatiste 5G-ul o va ajuta să nu i se mai blocheze camera din două în două secunde!,fake
Veşti extraordinare din China: unul din cei 5 pacienți înviați ieri este Mao!,fake
La protestul anti-Covid de la Cluj nu a venit nimeni. Știam că toți cretinii şi toate videochatistele s-au adunat la Bucureşti!,fake
Un român susţine că s-a vaccinat şi acum când vrea să facă l*ba îi cere parolă,fake
Tot mai mulţi turişti străini reclamă la poliţie că au fost muşcaţi de Dracula,fake
Milionarul american Elon Musk vrea ca până în 2021 să microcipeze toți românii,fake
Din nou cozi la vaccinare. S-a zvonit că cipul te ajută să câștigi la păcănele,fake
Un sat din România e atât de înapoiat că niciun locuitor nu e plătit de Soros,fake
"Vin Sfintele Pasti si pentru ortodocsi. O ocazie buna sa aratam lumii ca si ortodocsii pot fi civilizati, nu doar catolicii",fake
Vești bune! Sătenii din Suraia vând vaccin Pfizer în Piața Obor,fake
"Bill Gates, atac la Soros: ”Cine a pus cipuri aici înainte n-a fost meșter bun!”",fake
"Bill Gates a lansat un vaccin cu cip care arată mereu temperatura 37 cu 3, ca să nu ne mai lase să intrăm la Kaufland!",fake
Diabolic! Bill Gates a băgat cipurile în Triferment și toți românii sunt microcipați,fake
10 alte conspiraţii care circulă pe grupul „Fără botniţă”,fake
Cozi la vaccinare după s-a zvonit că vaccinații sunt scoși de la întreținere,fake
Românul care crește câini șoșocari nu poate dormi de la lătrat,fake
Sistemul cardurilor de sănătate s-a blocat după ce un român i-a spus medicului cât a băut,fake
Paznicii de la Kaufland vor depune luni Jurământul lui Hipocrate!,fake
"Iohannis s-a răzgândit cu vaccinul, că are deja vreo opt cipuri în cap",fake
"Unui roman vaccinat la prima doza cu serul Pfizer i s-a administrat a doua doză cu Moderna, desi Bil Gheitz a insistat sa nu se amestece cipurile din vaccinuri!",fake
Un român care s-a scobit în nas prin mască şi-a împins cipul 5G direct în creier,fake
"Iohannis a început să vorbească în maghiară la nici două ore de la vaccinare: ""Jo napot kívanok, Bill Gates!""",fake
Bunica de 90 de ani vaccinată de COVID spune că se croşetează mult mai bine cu 3 mâini,fake
"Românii vaccinaţi, rugaţi să nu iasă în ploaie. Riscă să facă scurt la cip",fake
"Imagini scârboase cu Şoşoacă în Parlament, căutându-se de cipuri în nas",fake
Bill și Melinda Gates divorțează! Păi și noi ăștia de ne-am vaccinat cu cip în custodia cui rămânem?,fake
"Gigi Becali: „Eu nu mă vaccinez niciodată, că îmi bagă cipul in cap prin ceafă şi după aia e pericol să gândeşti!""",fake
Arşinel întreabă dacă în loc de vaccin poate primi un rinichi!,fake
Fără mici şi microbuze… Nici mitingurile PSD nu mai sunt ce erau odată!,fake
SRI se plânge că cipurile implantate românilor în magazine le bruiază microfoanele,fake
Vrăjitoarea Astra Zeneca: „Degeaba te vaccinezi dacă ai anticorpii legați!”,fake
"Capitala introduce Câineta, o taxă pentru stăpânii care nu strâng căcatul câinilor",fake
Un conspiraționist care fugea de vaccinare a căzut de pe marginea Pământului,fake
Tipic! Pentru „activarea online” a cipului din vaccin trebuie mers la DSP cu dosarul,fake
"Olivia Steer are spume la gură, semn că vaccinul de COVID e aproape gata",fake
"Satelitul românesc nu poate fi lansat, că riscă să lovească turla Catedralei Neamului",fake
"Atenție! Prima doză de vaccin nu e eficientă, abia la rapel bagă bateriile în cip!",fake
"Dăncilă are un medalion cu numărul de telefon al lui Dragnea, în caz că se pierde",fake
Ai şobolani în gospodărie? Acum trebuie microcipaţi şi vaccinaţi,fake
"Vaccinul lui Bill Gates, rezultate încurajatoare. Cipul se atașează perfect la creier!",fake
Dispută medicală. Dr. Olivia Steer și dr. Ion Cristoiu se contrazic pe COVID,fake
"Bilanț. În 2020, românii au înghițit 35 de milioane de cipuri din parizer",fake
"1112 de cazuri noi în ultima zi. În ritmul ăsta, îl băgăm pe Bill Gates în faliment!",fake
"Iohannis şi-a băgat cip! De-acum, poate asculta telefoanele AURarilor şi pe Vodafone, şi pe Orange!",fake
Scandal la Primăria Capitalei după ce hingherii au sterlizat din greşeală un vârcolac,fake
Copiii mușcați de câini vor fi marcați cu microcipuri și strânși în adăposturi,fake
"67% dintre români se opun buletinelor electronice: ""Nu se poate așa ceva, vor fi mai inteligente decât noi!""",fake
"După ce Elon Musk a prezentat porcul cu cip în cap, Pandele a prezentat şi el capra cu sârmă-n kur!",fake
Surse: ţiganii adună fier vechi pentru că vor să construiască o armată de roboţi,fake
Fiul Rovanei Plumb și-a tras gagică de 240.000 de euro. Numai airbag-ul a costat cât 200 de pensii,fake
Priviți ce a putut să-i facă termoscannerul Brigittei Sfăt!,fake
Un ONG bucureștean recomandă ca Suarez să fie sterilizat și eliberat înapoi pe terenul de fotbal,fake
"Elon Musk a prezentat primul porc cu cip în cap. În sfârsit, o nouă şansă pentru Șerban Nicolae!",fake
Încă o reformă! Românii care mor trebuie să aştepte câteva luni de zile noile carduri de deces,fake
Să ajungi de pe plaja din Eforie direct în spitalul de Covid - asta înseamnă să-ți pună Bill Gates cipuri și în hamsii!,fake
"În urma succesului melodiei “Maidanez”, cântăreţul Puya a fost sterilizat şi microcipat de primărie",fake
#cip-avem-baetzi,fake
10 titluri de articole TNR pe care ne-a fost lene să le scriem,fake
Adrian Sobaru: ”Familia m-a convins să sar de la balcon”,fake
Urmașul șobolanului care a adus ciuma în Europa a fost găsit în Parcul Natural Văcărești,fake
"Daniel nu crede că buletinele cu cip distrug şansa la mântuire: ""Terminați cu superstițiile! Banul dat la biserică mântuieşte pe oricine, cu cip sau fără cip!""",fake
Ex Machina (2015) – Much more human than human,fake
Un robot sărac a găsit un portofel cu bitcoin pe jos şi l-a predat la poliţie,fake
"Psihiatru: Dragnea e la două declaraţii distanţă de “Pitica dracului, şomâldoacă escroacă”",fake
Ce țeapă și-a luat Bill Gates: a băgat cipuri de 10 dolari în creiere de 2 bani!,fake
"Gândacii puturoşi din Bucureşti vor fi microcipați, ca să nu se piardă de stăpân!",fake
Un caracalean se chinuie să-și învețe cardul să nu mai dea comisioane,fake
"Casa Poporului va fi deconsolidată, astfel încât să se prăbuşească la cutremure mai mici de 5 grade",fake
"Primul robot telefonic sincer: “Pentru moment, toţi operatorii noştri o freacă pe Facebook”",fake
Un român susţine că reptilienii i-au implantat un cip care piuie când iese din supermarket,fake
Milioane de cipuri vor fi rechemate în service pentru că nu au înregistrat nicio activitate în creierele românilor!,fake
"În atenția Avocatului Poporului: Bill Gates ne-a băgat cipuri chinezeşti ieftine, nu din alea bune de care le bagă ălora din Europa de Vest",fake
Un card de salariu cu adevărat masculin! Simte când e în poșeta femeii și se demagnetizează singur,fake
Iliescu e bolnav. Dar nu vă entuziasmați: abia face bolile copilăriei!,fake
"În atenția dnei Fierea: la supermarket îți bagă nu doar cipuri în cap, ci și lițe în kur!",fake
"S-a lansat o aplicaţie pentru locatari, care îţi afişează în timp real unde se află administratorul",fake
12 lucruri despre propunerile lui Remus Cernea în chestiunea delfinilor,fake
"Noua Dreaptă neagă că ar urî homosexualii: “Urâm toţi oamenii care fac sex, fără discriminare”",fake
Blasfemie! Scrisoarea către români a arhimandritului Iustin Pârvu conţine trei greşeli gramaticale,fake
Elon Musk a prezentat porcul cu cip în cap. Să vezi ce piftie cu gust de siliciu vor face românii din el!,fake
"Pentru că sunt prea agresivi, iubitorii de maidanezi vor fi sterilizaţi să nu se înmulţească",fake
Ministrul Educaţiei: Avem peste 154.000 de angajaţi din sistemul de învăţământ deja vaccinaţi,real
Coronavirus: Preşedinta Comisiei Europene organizează un teledon mondial pentru finanţarea descoperirii unui vaccin,real
UE negociază cu al cincilea producător major pentru vaccinul anti-Covid,real
"Patriarhia se implică în campania de vaccinare: a trimis tuturor ierarhilor broșura oficială ”Vaccinarea împotriva COVID-19 ÎN ROMÂNIA – Gratuită, Voluntară, Sigură”",real
FOTO Kylian Mbappe s-a vaccinat anti-Covid,real
"DSP Bacău, despre cazul femeii de 73 de ani care a murit la câteva ore după vaccin: Nu se susține decesul ca fiind o reacție adversă postvaccinală indezirabilă. Nu s-a stabilit o legătură de cauzalitate cu vaccinarea / Femeia suferea de mai multe boli cronice",real
Valneva a anunțat lansarea unui studiu clinic de fază 3 în care își va compara vaccinul contra Covid-19 cu cel AstraZeneca,real
"Kremlinul dă vina pe ""nihilism"" pentru noul val de infecții Covid",real
